Date,ConsommationGazTotale,ConsommationElectricite,ConsommationTotale,month,day_of_week,is_weekend
2019-07-17,798955.0,1154571,1953526.0,7,2,0
2019-07-18,801870.0,1154453,1956323.0,7,3,0
2019-07-19,783281.0,1148701,1931982.0,7,4,0
2019-07-20,607755.0,1029025,1636780.0,7,5,1
2019-07-21,560245.0,970512,1530757.0,7,6,1
2019-07-22,737570.0,1157251,1894821.0,7,0,0
2019-07-23,750242.0,1213346,1963588.0,7,1,0
2019-07-24,746511.0,1230189,1976700.0,7,2,0
2019-07-25,740537.0,1228808,1969345.0,7,3,0
2019-07-26,728099.0,1165439,1893538.0,7,4,0
2019-07-27,655349.0,987335,1642684.0,7,5,1
2019-07-28,513515.0,898542,1412057.0,7,6,1
2019-07-29,717072.0,1046127,1763199.0,7,0,0
2019-07-30,662392.0,1072978,1735370.0,7,1,0
2019-07-31,678183.0,1068188,1746371.0,7,2,0
2019-08-01,718194.0,1072809,1791003.0,8,3,0
2019-08-02,667460.0,1061331,1728791.0,8,4,0
2019-08-03,548306.0,965116,1513422.0,8,5,1
2019-08-04,453966.0,916686,1370652.0,8,6,1
2019-08-05,593106.0,1026033,1619139.0,8,0,0
2019-08-06,597978.0,1040556,1638534.0,8,1,0
2019-08-07,616239.0,1027954,1644193.0,8,2,0
2019-08-08,620104.0,1041938,1662042.0,8,3,0
2019-08-09,526312.0,1049180,1575492.0,8,4,0
2019-08-10,428862.0,942238,1371100.0,8,5,1
2019-08-11,423897.0,882602,1306499.0,8,6,1
2019-08-12,534422.0,966740,1501162.0,8,0,0
2019-08-13,590542.0,977758,1568300.0,8,1,0
2019-08-14,532508.0,984081,1516589.0,8,2,0
2019-08-15,464405.0,902630,1367035.0,8,3,0
2019-08-16,512599.0,956184,1468783.0,8,4,0
2019-08-17,458131.0,922975,1381106.0,8,5,1
2019-08-18,438237.0,889101,1327338.0,8,6,1
2019-08-19,594689.0,1000056,1594745.0,8,0,0
2019-08-20,665108.0,1025944,1691052.0,8,1,0
2019-08-21,693189.0,1035732,1728921.0,8,2,0
2019-08-22,645712.0,1044382,1690094.0,8,3,0
2019-08-23,617095.0,1049927,1667022.0,8,4,0
2019-08-24,505215.0,968918,1474133.0,8,5,1
2019-08-25,472611.0,925671,1398282.0,8,6,1
2019-08-26,671369.0,1094050,1765419.0,8,0,0
2019-08-27,724623.0,1131936,1856559.0,8,1,0
2019-08-28,734840.0,1138167,1873007.0,8,2,0
2019-08-29,727178.0,1136656,1863834.0,8,3,0
2019-08-30,718795.0,1130585,1849380.0,8,4,0
2019-08-31,596736.0,1011395,1608131.0,8,5,1
2019-09-01,537946.0,942380,1480326.0,9,6,1
2019-09-02,711244.0,1082030,1793274.0,9,0,0
2019-09-03,747758.0,1116897,1864655.0,9,1,0
2019-09-04,780669.0,1124731,1905400.0,9,2,0
2019-09-05,795113.0,1114274,1909387.0,9,3,0
2019-09-06,815942.0,1103147,1919089.0,9,4,0
2019-09-07,740200.0,978393,1718593.0,9,5,1
2019-09-08,681651.0,932098,1613749.0,9,6,1
2019-09-09,847927.0,1099301,1947228.0,9,0,0
2019-09-10,862618.0,1124470,1987088.0,9,1,0
2019-09-11,819029.0,1127766,1946795.0,9,2,0
2019-09-12,810105.0,1129705,1939810.0,9,3,0
2019-09-13,778245.0,1115452,1893697.0,9,4,0
2019-09-14,651770.0,990200,1641970.0,9,5,1
2019-09-15,524004.0,937784,1461788.0,9,6,1
2019-09-16,763269.0,1102080,1865349.0,9,0,0
2019-09-17,805662.0,1124798,1930460.0,9,1,0
2019-09-18,804599.0,1118226,1922825.0,9,2,0
2019-09-19,840886.0,1115463,1956349.0,9,3,0
2019-09-20,829267.0,1108538,1937805.0,9,4,0
2019-09-21,647632.0,986388,1634020.0,9,5,1
2019-09-22,547108.0,924974,1472082.0,9,6,1
2019-09-23,798166.0,1076680,1874846.0,9,0,0
2019-09-24,832116.0,1108090,1940206.0,9,1,0
2019-09-25,852112.0,1125243,1977355.0,9,2,0
2019-09-26,848667.0,1133456,1982123.0,9,3,0
2019-09-27,803386.0,1115145,1918531.0,9,4,0
2019-09-28,628685.0,995836,1624521.0,9,5,1
2019-09-29,573696.0,950338,1524034.0,9,6,1
2019-09-30,798743.0,1108529,1907272.0,9,0,0
2019-10-01,837416.0,1139658,1977074.0,10,1,0
2019-10-02,914166.0,1149564,2063730.0,10,2,0
2019-10-03,1046454.0,1185622,2232076.0,10,3,0
2019-10-04,991995.0,1177222,2169217.0,10,4,0
2019-10-05,900379.0,1047331,1947710.0,10,5,1
2019-10-06,768118.0,992468,1760586.0,10,6,1
2019-10-07,1034802.0,1161100,2195902.0,10,0,0
2019-10-08,1060313.0,1185356,2245669.0,10,1,0
2019-10-09,1101823.0,1196713,2298536.0,10,2,0
2019-10-10,1097181.0,1198363,2295544.0,10,3,0
2019-10-11,1034924.0,1176463,2211387.0,10,4,0
2019-10-12,812806.0,1035733,1848539.0,10,5,1
2019-10-13,643422.0,971599,1615021.0,10,6,1
2019-10-14,896295.0,1124448,2020743.0,10,0,0
2019-10-15,1042248.0,1163100,2205348.0,10,1,0
2019-10-16,1116175.0,1197055,2313230.0,10,2,0
2019-10-17,1109258.0,1200715,2309973.0,10,3,0
2019-10-18,1109261.0,1188261,2297522.0,10,4,0
2019-10-19,1018007.0,1073413,2091420.0,10,5,1
2019-10-20,1019179.0,1036095,2055274.0,10,6,1
2019-10-21,1227095.0,1215653,2442748.0,10,0,0
2019-10-22,1323581.0,1276794,2600375.0,10,1,0
2019-10-23,1253082.0,1260510,2513592.0,10,2,0
2019-10-24,1185357.0,1239269,2424626.0,10,3,0
2019-10-25,1155662.0,1223153,2378815.0,10,4,0
2019-10-26,925891.0,1088301,2014192.0,10,5,1
2019-10-27,1045348.0,1054462,2099810.0,10,6,1
2019-10-28,1391971.0,1257838,2649809.0,10,0,0
2019-10-29,1482153.0,1301942,2784095.0,10,1,0
2019-10-30,1514380.0,1312815,2827195.0,10,2,0
2019-10-31,1516339.0,1299411,2815750.0,10,3,0
2019-11-01,1294441.0,1139250,2433691.0,11,4,0
2019-11-02,1105535.0,1112260,2217795.0,11,5,1
2019-11-03,1158996.0,1114193,2273189.0,11,6,1
2019-11-04,1487758.0,1298917,2786675.0,11,0,0
2019-11-05,1651867.0,1366511,3018378.0,11,1,0
2019-11-06,1701514.0,1390552,3092066.0,11,2,0
2019-11-07,1821173.0,1435698,3256871.0,11,3,0
2019-11-08,1966434.0,1482122,3448556.0,11,4,0
2019-11-09,1824201.0,1381738,3205939.0,11,5,1
2019-11-10,1762543.0,1335755,3098298.0,11,6,1
2019-11-11,1918708.0,1380909,3299617.0,11,0,0
2019-11-12,2100567.0,1550111,3650678.0,11,1,0
2019-11-13,2130935.0,1592910,3723845.0,11,2,0
2019-11-14,2244173.0,1641798,3885971.0,11,3,0
2019-11-15,2329288.0,1670076,3999364.0,11,4,0
2019-11-16,2146673.0,1533073,3679746.0,11,5,1
2019-11-17,2057788.0,1467417,3525205.0,11,6,1
2019-11-18,2278891.0,1651923,3930814.0,11,0,0
2019-11-19,2313426.0,1680734,3994160.0,11,1,0
2019-11-20,2430468.0,1709367,4139835.0,11,2,0
2019-11-21,2319604.0,1678785,3998389.0,11,3,0
2019-11-22,2089036.0,1585471,3674507.0,11,4,0
2019-11-23,1703643.0,1395811,3099454.0,11,5,1
2019-11-24,1680645.0,1342898,3023543.0,11,6,1
2019-11-25,1899544.0,1479534,3379078.0,11,0,0
2019-11-26,1827204.0,1467388,3294592.0,11,1,0
2019-11-27,1716938.0,1456766,3173704.0,11,2,0
2019-11-28,1777092.0,1461837,3238929.0,11,3,0
2019-11-29,1864740.0,1463783,3328523.0,11,4,0
2019-11-30,1914185.0,1422773,3336958.0,11,5,1
2019-12-01,2055687.0,1413955,3469642.0,12,6,1
2019-12-02,2424822.0,1639548,4064370.0,12,0,0
2019-12-03,2534474.0,1733864,4268338.0,12,1,0
2019-12-04,2593929.0,1767060,4360989.0,12,2,0
2019-12-05,2622872.0,1760019,4382891.0,12,3,0
2019-12-06,2340924.0,1734326,4075250.0,12,4,0
2019-12-07,1848626.0,1477317,3325943.0,12,5,1
2019-12-08,1633710.0,1388654,3022364.0,12,6,1
2019-12-09,2155813.0,1592023,3747836.0,12,0,0
2019-12-10,2322967.0,1675007,3997974.0,12,1,0
2019-12-11,2329636.0,1694963,4024599.0,12,2,0
2019-12-12,2288004.0,1700221,3988225.0,12,3,0
2019-12-13,2098492.0,1624770,3723262.0,12,4,0
2019-12-14,1652858.0,1443228,3096086.0,12,5,1
2019-12-15,1633152.0,1354466,2987618.0,12,6,1
2019-12-16,1914764.0,1502434,3417198.0,12,0,0
2019-12-17,1756843.0,1467842,3224685.0,12,1,0
2019-12-18,1810051.0,1477980,3288031.0,12,2,0
2019-12-19,1578474.0,1443405,3021879.0,12,3,0
2019-12-20,1553784.0,1411615,2965399.0,12,4,0
2019-12-21,1504021.0,1348686,2852707.0,12,5,1
2019-12-22,1522247.0,1317059,2839306.0,12,6,1
2019-12-23,1596363.0,1418208,3014571.0,12,0,0
2019-12-24,1436346.0,1338225,2774571.0,12,1,0
2019-12-25,1491893.0,1219313,2711206.0,12,2,0
2019-12-26,1643584.0,1390909,3034493.0,12,3,0
2019-12-27,1678194.0,1383747,3061941.0,12,4,0
2019-12-28,1691159.0,1356791,3047950.0,12,5,1
2019-12-29,1888487.0,1434131,3322618.0,12,6,1
2019-12-30,2136841.0,1581795,3718636.0,12,0,0
2019-12-31,2192690.0,1599615,3792305.0,12,1,0
2020-01-01,2015768.0,1454432,3470200.0,1,2,0
2020-01-02,2097914.0,1553591,3651505.0,1,3,0
2020-01-03,1978276.0,1526879,3505155.0,1,4,0
2020-01-04,1950652.0,1456825,3407477.0,1,5,1
2020-01-05,2035116.0,1447855,3482971.0,1,6,1
2020-01-06,2317136.0,1671880,3989016.0,1,0,0
2020-01-07,2111320.0,1640220,3751540.0,1,1,0
2020-01-08,1954190.0,1569100,3523290.0,1,2,0
2020-01-09,1802201.0,1525093,3327294.0,1,3,0
2020-01-10,1973384.0,1547993,3521377.0,1,4,0
2020-01-11,1898707.0,1484669,3383376.0,1,5,1
2020-01-12,1848695.0,1466226,3314921.0,1,6,1
2020-01-13,2074110.0,1621876,3695986.0,1,0,0
2020-01-14,1894877.0,1611062,3505939.0,1,1,0
2020-01-15,1934559.0,1574661,3509220.0,1,2,0
2020-01-16,1890916.0,1550293,3441209.0,1,3,0
2020-01-17,2023729.0,1547526,3571255.0,1,4,0
2020-01-18,2094380.0,1504021,3598401.0,1,5,1
2020-01-19,2214746.0,1528145,3742891.0,1,6,1
2020-01-20,2509016.0,1748803,4257819.0,1,0,0
2020-01-21,2572327.0,1791028,4363355.0,1,1,0
2020-01-22,2608109.0,1808622,4416731.0,1,2,0
2020-01-23,2557702.0,1799023,4356725.0,1,3,0
2020-01-24,2456186.0,1754346,4210532.0,1,4,0
2020-01-25,2215328.0,1597034,3812362.0,1,5,1
2020-01-26,2021940.0,1478733,3500673.0,1,6,1
2020-01-27,2104579.0,1631360,3735939.0,1,0,0
2020-01-28,2220812.0,1655684,3876496.0,1,1,0
2020-01-29,2120585.0,1636825,3757410.0,1,2,0
2020-01-30,1967816.0,1614358,3582174.0,1,3,0
2020-01-31,1662814.0,1479039,3141853.0,1,4,0
2020-02-01,1389218.0,1328157,2717375.0,2,5,1
2020-02-02,1335597.0,1256608,2592205.0,2,6,1
2020-02-03,1603655.0,1392388,2996043.0,2,0,0
2020-02-04,1961669.0,1515016,3476685.0,2,1,0
2020-02-05,2144147.0,1581745,3725892.0,2,2,0
2020-02-06,2249215.0,1632371,3881586.0,2,3,0
2020-02-07,2089604.0,1629382,3718986.0,2,4,0
2020-02-08,1754515.0,1437015,3191530.0,2,5,1
2020-02-09,1546523.0,1362168,2908691.0,2,6,1
2020-02-10,1686427.0,1472716,3159143.0,2,0,0
2020-02-11,1891282.0,1546642,3437924.0,2,1,0
2020-02-12,2088614.0,1587761,3676375.0,2,2,0
2020-02-13,2066492.0,1605579,3672071.0,2,3,0
2020-02-14,1861101.0,1514550,3375651.0,2,4,0
2020-02-15,1463542.0,1372122,2835664.0,2,5,1
2020-02-16,1344123.0,1260487,2604610.0,2,6,1
2020-02-17,1732348.0,1449158,3181506.0,2,0,0
2020-02-18,1843348.0,1532306,3375654.0,2,1,0
2020-02-19,1955713.0,1548761,3504474.0,2,2,0
2020-02-20,1918910.0,1527658,3446568.0,2,3,0
2020-02-21,1927056.0,1536109,3463165.0,2,4,0
2020-02-22,1541135.0,1399339,2940474.0,2,5,1
2020-02-23,1429432.0,1284235,2713667.0,2,6,1
2020-02-24,1612509.0,1408446,3020955.0,2,0,0
2020-02-25,1825705.0,1467818,3293523.0,2,1,0
2020-02-26,2173207.0,1590938,3764145.0,2,2,0
2020-02-27,2223923.0,1630712,3854635.0,2,3,0
2020-02-28,1987630.0,1603175,3590805.0,2,4,0
2020-02-29,1578786.0,1401044,2979830.0,2,5,1
2020-03-01,1643197.0,1367993,3011190.0,3,6,1
2020-03-02,2103445.0,1558056,3661501.0,3,0,0
2020-03-03,2169066.0,1627290,3796356.0,3,1,0
2020-03-04,2064556.0,1623608,3688164.0,3,2,0
2020-03-05,1953609.0,1568996,3522605.0,3,3,0
2020-03-06,2058224.0,1591387,3649611.0,3,4,0
2020-03-07,1753914.0,1452884,3206798.0,3,5,1
2020-03-08,1613955.0,1357740,2971695.0,3,6,1
2020-03-09,1884019.0,1507820,3391839.0,3,0,0
2020-03-10,1666455.0,1516476,3182931.0,3,1,0
2020-03-11,1506219.0,1405999,2912218.0,3,2,0
2020-03-12,1601132.0,1399616,3000748.0,3,3,0
2020-03-13,1739638.0,1424511,3164149.0,3,4,0
2020-03-14,1558573.0,1318165,2876738.0,3,5,1
2020-03-15,1339202.0,1216392,2555594.0,3,6,1
2020-03-16,1667549.0,1345875,3013424.0,3,0,0
2020-03-17,1492731.0,1292286,2785017.0,3,1,0
2020-03-18,1327479.0,1198428,2525907.0,3,2,0
2020-03-19,1200033.0,1140339,2340372.0,3,3,0
2020-03-20,1121437.0,1110518,2231955.0,3,4,0
2020-03-21,1236425.0,1100105,2336530.0,3,5,1
2020-03-22,1307843.0,1111722,2419565.0,3,6,1
2020-03-23,1434089.0,1195687,2629776.0,3,0,0
2020-03-24,1459270.0,1223452,2682722.0,3,1,0
2020-03-25,1478688.0,1247029,2725717.0,3,2,0
2020-03-26,1493429.0,1266426,2759855.0,3,3,0
2020-03-27,1377381.0,1243551,2620932.0,3,4,0
2020-03-28,1139500.0,1131891,2271391.0,3,5,1
2020-03-29,1377841.0,1107584,2485425.0,3,6,1
2020-03-30,1679111.0,1327387,3006498.0,3,0,0
2020-03-31,1587659.0,1301427,2889086.0,3,1,0
2020-04-01,1437046.0,1262157,2699203.0,4,2,0
2020-04-02,1317712.0,1250704,2568416.0,4,3,0
2020-04-03,1212423.0,1209912,2422335.0,4,4,0
2020-04-04,989847.0,1102212,2092059.0,4,5,1
2020-04-05,831282.0,1004312,1835594.0,4,6,1
2020-04-06,900540.0,1062522,1963062.0,4,0,0
2020-04-07,829805.0,1065845,1895650.0,4,1,0
2020-04-08,761274.0,1032838,1794112.0,4,2,0
2020-04-09,717723.0,1009546,1727269.0,4,3,0
2020-04-10,663498.0,980230,1643728.0,4,4,0
2020-04-11,596450.0,916130,1512580.0,4,5,1
2020-04-12,585372.0,885088,1470460.0,4,6,1
2020-04-13,715490.0,910687,1626177.0,4,0,0
2020-04-14,928977.0,1030311,1959288.0,4,1,0
2020-04-15,862849.0,1054949,1917798.0,4,2,0
2020-04-16,734782.0,1026102,1760884.0,4,3,0
2020-04-17,669593.0,995222,1664815.0,4,4,0
2020-04-18,607116.0,918661,1525777.0,4,5,1
2020-04-19,643820.0,898003,1541823.0,4,6,1
2020-04-20,725678.0,1002538,1728216.0,4,0,0
2020-04-21,743203.0,1025127,1768330.0,4,1,0
2020-04-22,728279.0,1026028,1754307.0,4,2,0
2020-04-23,693006.0,1013973,1706979.0,4,3,0
2020-04-24,658378.0,991630,1650008.0,4,4,0
2020-04-25,615396.0,911711,1527107.0,4,5,1
2020-04-26,625238.0,888153,1513391.0,4,6,1
2020-04-27,703698.0,988972,1692670.0,4,0,0
2020-04-28,757476.0,1028000,1785476.0,4,1,0
2020-04-29,798254.0,1049693,1847947.0,4,2,0
2020-04-30,842523.0,1059186,1901709.0,4,3,0
2020-05-01,777874.0,943969,1721843.0,5,4,0
2020-05-02,752405.0,946696,1699101.0,5,5,1
2020-05-03,705451.0,914560,1620011.0,5,6,1
2020-05-04,751918.0,1002741,1754659.0,5,0,0
2020-05-05,822759.0,1015933,1838692.0,5,1,0
2020-05-06,808816.0,1006088,1814904.0,5,2,0
2020-05-07,771637.0,996089,1767726.0,5,3,0
2020-05-08,610689.0,898175,1508864.0,5,4,0
2020-05-09,552078.0,879859,1431937.0,5,5,1
2020-05-10,548125.0,862210,1410335.0,5,6,1
2020-05-11,814953.0,1031932,1846885.0,5,0,0
2020-05-12,1049342.0,1090098,2139440.0,5,1,0
2020-05-13,1113592.0,1107642,2221234.0,5,2,0
2020-05-14,1019183.0,1109309,2128492.0,5,3,0
2020-05-15,946230.0,1081909,2028139.0,5,4,0
2020-05-16,731939.0,964483,1696422.0,5,5,1
2020-05-17,658565.0,898856,1557421.0,5,6,1
2020-05-18,723556.0,1010509,1734065.0,5,0,0
2020-05-19,785214.0,1018535,1803749.0,5,1,0
2020-05-20,791909.0,1013343,1805252.0,5,2,0
2020-05-21,596815.0,906256,1503071.0,5,3,0
2020-05-22,557616.0,942856,1500472.0,5,4,0
2020-05-23,527294.0,892551,1419845.0,5,5,1
2020-05-24,541929.0,848419,1390348.0,5,6,1
2020-05-25,669681.0,989975,1659656.0,5,0,0
2020-05-26,704134.0,1018593,1722727.0,5,1,0
2020-05-27,703539.0,1019982,1723521.0,5,2,0
2020-05-28,666927.0,1021317,1688244.0,5,3,0
2020-05-29,663495.0,1005748,1669243.0,5,4,0
2020-05-30,530160.0,904464,1434624.0,5,5,1
2020-05-31,487273.0,846975,1334248.0,5,6,1
2020-06-01,519282.0,897232,1416514.0,6,0,0
2020-06-02,690716.0,1029509,1720225.0,6,1,0
2020-06-03,744163.0,1048534,1792697.0,6,2,0
2020-06-04,760885.0,1049779,1810664.0,6,3,0
2020-06-05,647566.0,1042219,1689785.0,6,4,0
2020-06-06,554204.0,932295,1486499.0,6,5,1
2020-06-07,566419.0,887342,1453761.0,6,6,1
2020-06-08,799050.0,1030646,1829696.0,6,0,0
2020-06-09,854202.0,1068843,1923045.0,6,1,0
2020-06-10,855290.0,1076670,1931960.0,6,2,0
2020-06-11,841284.0,1077024,1918308.0,6,3,0
2020-06-12,813415.0,1062372,1875787.0,6,4,0
2020-06-13,648255.0,946851,1595106.0,6,5,1
2020-06-14,571436.0,894623,1466059.0,6,6,1
2020-06-15,767221.0,1038913,1806134.0,6,0,0
2020-06-16,811347.0,1068190,1879537.0,6,1,0
2020-06-17,811096.0,1069415,1880511.0,6,2,0
2020-06-18,813479.0,1069973,1883452.0,6,3,0
2020-06-19,801732.0,1054385,1856117.0,6,4,0
2020-06-20,682348.0,946277,1628625.0,6,5,1
2020-06-21,556407.0,892078,1448485.0,6,6,1
2020-06-22,744814.0,1046176,1790990.0,6,0,0
2020-06-23,773474.0,1082268,1855742.0,6,1,0
2020-06-24,749947.0,1102370,1852317.0,6,2,0
2020-06-25,754513.0,1118547,1873060.0,6,3,0
2020-06-26,732519.0,1093059,1825578.0,6,4,0
2020-06-27,624809.0,962541,1587350.0,6,5,1
2020-06-28,519991.0,909777,1429768.0,6,6,1
2020-06-29,712015.0,1057814,1769829.0,6,0,0
2020-06-30,757207.0,1086320,1843527.0,6,1,0
2020-07-01,745734.0,1101102,1846836.0,7,2,0
2020-07-02,770311.0,1096116,1866427.0,7,3,0
2020-07-03,742616.0,1075463,1818079.0,7,4,0
2020-07-04,567335.0,966133,1533468.0,7,5,1
2020-07-05,504982.0,924357,1429339.0,7,6,1
2020-07-06,685592.0,1070769,1756361.0,7,0,0
2020-07-07,730613.0,1100881,1831494.0,7,1,0
2020-07-08,728338.0,1115418,1843756.0,7,2,0
2020-07-09,720099.0,1133656,1853755.0,7,3,0
2020-07-10,719923.0,1111100,1831023.0,7,4,0
2020-07-11,640926.0,978073,1618999.0,7,5,1
2020-07-12,572803.0,918512,1491315.0,7,6,1
2020-07-13,651190.0,1019027,1670217.0,7,0,0
2020-07-14,627519.0,961871,1589390.0,7,1,0
2020-07-15,726234.0,1080810,1807044.0,7,2,0
2020-07-16,755062.0,1101808,1856870.0,7,3,0
2020-07-17,742973.0,1099568,1842541.0,7,4,0
2020-07-18,633997.0,986561,1620558.0,7,5,1
2020-07-19,586762.0,931434,1518196.0,7,6,1
2020-07-20,685314.0,1088064,1773378.0,7,0,0
2020-07-21,697122.0,1119055,1816177.0,7,1,0
2020-07-22,709737.0,1117600,1827337.0,7,2,0
2020-07-23,723057.0,1122805,1845862.0,7,3,0
2020-07-24,676060.0,1102382,1778442.0,7,4,0
2020-07-25,594604.0,984500,1579104.0,7,5,1
2020-07-26,500671.0,926418,1427089.0,7,6,1
2020-07-27,650601.0,1081795,1732396.0,7,0,0
2020-07-28,686541.0,1103183,1789724.0,7,1,0
2020-07-29,693599.0,1105527,1799126.0,7,2,0
2020-07-30,654229.0,1122450,1776679.0,7,3,0
2020-07-31,607446.0,1118383,1725829.0,7,4,0
2020-08-01,533968.0,992004,1525972.0,8,5,1
2020-08-02,496699.0,907264,1403963.0,8,6,1
2020-08-03,589388.0,991835,1581223.0,8,0,0
2020-08-04,599782.0,1004591,1604373.0,8,1,0
2020-08-05,570562.0,1015051,1585613.0,8,2,0
2020-08-06,564851.0,1034118,1598969.0,8,3,0
2020-08-07,566516.0,1049495,1616011.0,8,4,0
2020-08-08,512953.0,979099,1492052.0,8,5,1
2020-08-09,489394.0,938501,1427895.0,8,6,1
2020-08-10,538595.0,1039251,1577846.0,8,0,0
2020-08-11,566971.0,1061696,1628667.0,8,1,0
2020-08-12,581378.0,1052300,1633678.0,8,2,0
2020-08-13,567602.0,1022829,1590431.0,8,3,0
2020-08-14,593526.0,1006273,1599799.0,8,4,0
2020-08-15,547818.0,920937,1468755.0,8,5,1
2020-08-16,536088.0,879284,1415372.0,8,6,1
2020-08-17,616306.0,984584,1600890.0,8,0,0
2020-08-18,645480.0,1016589,1662069.0,8,1,0
2020-08-19,645852.0,1035289,1681141.0,8,2,0
2020-08-20,639998.0,1062709,1702707.0,8,3,0
2020-08-21,626342.0,1063734,1690076.0,8,4,0
2020-08-22,513591.0,961737,1475328.0,8,5,1
2020-08-23,483530.0,898476,1382006.0,8,6,1
2020-08-24,669191.0,1029161,1698352.0,8,0,0
2020-08-25,712293.0,1074928,1787221.0,8,1,0
2020-08-26,686337.0,1087732,1774069.0,8,2,0
2020-08-27,711855.0,1088204,1800059.0,8,3,0
2020-08-28,696419.0,1065884,1762303.0,8,4,0
2020-08-29,600619.0,941778,1542397.0,8,5,1
2020-08-30,567302.0,896498,1463800.0,8,6,1
2020-08-31,712684.0,1046106,1758790.0,8,0,0
2020-09-01,763989.0,1081417,1845406.0,9,1,0
2020-09-02,762824.0,1083330,1846154.0,9,2,0
2020-09-03,730701.0,1094411,1825112.0,9,3,0
2020-09-04,704793.0,1090779,1795572.0,9,4,0
2020-09-05,622762.0,961485,1584247.0,9,5,1
2020-09-06,597988.0,908036,1506024.0,9,6,1
2020-09-07,765059.0,1059487,1824546.0,9,0,0
2020-09-08,773800.0,1095153,1868953.0,9,1,0
2020-09-09,767984.0,1101678,1869662.0,9,2,0
2020-09-10,771784.0,1104198,1875982.0,9,3,0
2020-09-11,766422.0,1091016,1857438.0,9,4,0
2020-09-12,649376.0,971955,1621331.0,9,5,1
2020-09-13,578264.0,923111,1501375.0,9,6,1
2020-09-14,705768.0,1089717,1795485.0,9,0,0
2020-09-15,736619.0,1123311,1859930.0,9,1,0
2020-09-16,734115.0,1129711,1863826.0,9,2,0
2020-09-17,727885.0,1115368,1843253.0,9,3,0
2020-09-18,712802.0,1098431,1811233.0,9,4,0
2020-09-19,636570.0,982684,1619254.0,9,5,1
2020-09-20,616458.0,916719,1533177.0,9,6,1
2020-09-21,756734.0,1064756,1821490.0,9,0,0
2020-09-22,812891.0,1086574,1899465.0,9,1,0
2020-09-23,802010.0,1091350,1893360.0,9,2,0
2020-09-24,816770.0,1098371,1915141.0,9,3,0
2020-09-25,854734.0,1110091,1964825.0,9,4,0
2020-09-26,775610.0,1028559,1804169.0,9,5,1
2020-09-27,810176.0,1028776,1838952.0,9,6,1
2020-09-28,1085913.0,1190432,2276345.0,9,0,0
2020-09-29,1119846.0,1195992,2315838.0,9,1,0
2020-09-30,1060307.0,1171071,2231378.0,9,2,0
2020-10-01,1094682.0,1174799,2269481.0,10,3,0
2020-10-02,1151360.0,1199817,2351177.0,10,4,0
2020-10-03,1013601.0,1100915,2114516.0,10,5,1
2020-10-04,936809.0,1063917,2000726.0,10,6,1
2020-10-05,1179367.0,1239836,2419203.0,10,0,0
2020-10-06,1164502.0,1254822,2419324.0,10,1,0
2020-10-07,1181368.0,1228779,2410147.0,10,2,0
2020-10-08,1079616.0,1209802,2289418.0,10,3,0
2020-10-09,1141525.0,1181949,2323474.0,10,4,0
2020-10-10,1017890.0,1082247,2100137.0,10,5,1
2020-10-11,1048153.0,1076139,2124292.0,10,6,1
2020-10-12,1401035.0,1274873,2675908.0,10,0,0
2020-10-13,1492863.0,1317515,2810378.0,10,1,0
2020-10-14,1506860.0,1339331,2846191.0,10,2,0
2020-10-15,1596383.0,1369997,2966380.0,10,3,0
2020-10-16,1578744.0,1362341,2941085.0,10,4,0
2020-10-17,1416830.0,1223036,2639866.0,10,5,1
2020-10-18,1289304.0,1168296,2457600.0,10,6,1
2020-10-19,1478430.0,1320900,2799330.0,10,0,0
2020-10-20,1350689.0,1302696,2653385.0,10,1,0
2020-10-21,1152960.0,1237723,2390683.0,10,2,0
2020-10-22,1131152.0,1217442,2348594.0,10,3,0
2020-10-23,1173878.0,1205851,2379729.0,10,4,0
2020-10-24,951613.0,1102313,2053926.0,10,5,1
2020-10-25,1034388.0,1088386,2122774.0,10,6,1
2020-10-26,1396629.0,1288330,2684959.0,10,0,0
2020-10-27,1428921.0,1346324,2775245.0,10,1,0
2020-10-28,1345089.0,1316981,2662070.0,10,2,0
2020-10-29,1317684.0,1287763,2605447.0,10,3,0
2020-10-30,1194687.0,1240604,2435291.0,10,4,0
2020-10-31,1058202.0,1123809,2182011.0,10,5,1
2020-11-01,991605.0,1069046,2060651.0,11,6,1
2020-11-02,1099458.0,1188293,2287751.0,11,0,0
2020-11-03,1508327.0,1282362,2790689.0,11,1,0
2020-11-04,1747346.0,1368136,3115482.0,11,2,0
2020-11-05,1791396.0,1388799,3180195.0,11,3,0
2020-11-06,1734339.0,1353621,3087960.0,11,4,0
2020-11-07,1306483.0,1184031,2490514.0,11,5,1
2020-11-08,1154344.0,1093723,2248067.0,11,6,1
2020-11-09,1402864.0,1224456,2627320.0,11,0,0
2020-11-10,1507477.0,1257563,2765040.0,11,1,0
2020-11-11,1389841.0,1163267,2553108.0,11,2,0
2020-11-12,1514171.0,1269882,2784053.0,11,3,0
2020-11-13,1507347.0,1271348,2778695.0,11,4,0
2020-11-14,1194042.0,1133509,2327551.0,11,5,1
2020-11-15,1121892.0,1112617,2234509.0,11,6,1
2020-11-16,1533882.0,1288163,2822045.0,11,0,0
2020-11-17,1614427.0,1333422,2947849.0,11,1,0
2020-11-18,1583979.0,1332109,2916088.0,11,2,0
2020-11-19,1595767.0,1353021,2948788.0,11,3,0
2020-11-20,1865481.0,1419293,3284774.0,11,4,0
